oof_mean,oof_std,y
113046.45210275245,1646.4286578185295,120500
390156.2797689588,9055.372400578475,394617
140157.50863483205,2436.6764418089488,149700
180391.17293536026,3093.2143692063637,197000
200097.9889037064,4375.4019393371245,191000
143860.97360520414,1873.2901150971427,149300
338619.35877922346,6179.280200751534,310000
99798.21001941175,2487.9631230908094,121000
191444.31904486247,2157.743018275407,179600
117466.26519113427,2388.986474196974,129000
148390.56588428697,1827.0051641180535,157900
261043.69473517095,2476.7606211350694,240000
111241.73899601426,4945.155497968965,112000
94062.8859839266,2046.535910499584,92000
130757.31898932498,1985.4005079484675,136000
256528.83581884883,3696.640906643665,287090
134169.72511199748,2798.5465154373187,145000
139366.74236973253,3424.2550700414613,84500
187347.76916768498,2683.1589710691624,185000
176540.25856067336,1328.883208489718,175000
203602.2106345498,4699.7978133955,210000
261911.17497750264,4646.763954705785,266500
136738.30156689158,2638.8434864461074,142125
154002.2625597652,2306.6204687744394,147500
